date,month,commodity,market,mandi_avg,observed_price,transport_issue,weather_impact,is_anomaly,commodity_id,market_id
2024-11-16,11,Sugar,Rohini,42.16,45.01,0,1,0,3,6
2023-12-09,12,Sugar,Ghazipur,44.8,124.48,0,1,1,3,2
2021-03-23,3,Milk,Keshopur,68.35,77.36,0,0,0,0,4
2023-06-09,6,Potato,Azadpur,23.37,37.98,0,0,1,2,0
2022-07-21,7,Potato,Ghazipur,23.6,25.05,0,0,0,2,2
2023-02-13,2,Milk,Rohini,66.6,72.86,0,0,0,0,6
2025-12-01,12,Potato,Ghazipur,26.21,27.87,0,0,0,2,2
2023-06-25,6,Potato,Okhla,26.24,41.44,0,0,1,2,5
2021-05-21,5,Potato,Ghazipur,26.01,29.0,0,0,0,2,2
2023-02-17,2,Onion,Rohini,35.85,35.98,0,0,0,1,6
2025-06-12,6,Potato,Daryaganj,23.43,24.3,0,0,0,2,1
2024-09-18,9,Potato,Keshopur,22.61,58.43,0,0,1,2,4
2021-08-28,8,Potato,INA Market,23.28,24.5,0,0,0,2,3
2025-06-26,6,Potato,Ghazipur,25.24,28.14,0,0,0,2,2
2025-06-23,6,Sugar,Rohini,46.38,48.17,0,0,0,3,6
2024-04-21,4,Milk,Daryaganj,72.01,77.89,0,0,0,0,1
2021-06-10,6,Sugar,Ghazipur,43.76,48.04,0,0,0,3,2
2021-01-16,1,Potato,Rohini,24.47,26.61,0,0,0,2,6
2024-09-09,9,Tomato,INA Market,95.31,108.6,0,0,0,4,3
2021-09-01,9,Onion,Rohini,35.08,48.75,0,1,0,1,6
2021-12-26,12,Tomato,INA Market,37.35,40.87,0,0,0,4,3
2024-03-07,3,Sugar,Okhla,45.86,50.71,0,0,0,3,5
2021-06-12,6,Tomato,INA Market,41.58,47.53,0,0,0,4,3
2022-01-21,1,Milk,Daryaganj,70.82,73.04,0,1,0,0,1
2024-05-30,5,Tomato,Rohini,38.54,39.27,0,0,0,4,6
2024-06-21,6,Potato,Ghazipur,26.64,29.84,0,0,0,2,2
2021-03-17,3,Tomato,Daryaganj,38.97,43.64,0,0,0,4,1
2025-11-22,11,Potato,INA Market,27.0,32.88,0,1,0,2,3
2022-04-20,4,Milk,Okhla,68.97,72.07,0,0,0,0,5
2023-05-12,5,Potato,Azadpur,27.36,30.01,0,0,0,2,0
2021-04-28,4,Sugar,Daryaganj,40.05,43.44,0,0,0,3,1
2023-07-17,7,Sugar,Ghazipur,40.11,42.35,0,0,0,3,2
2022-02-27,2,Onion,INA Market,36.44,41.8,0,0,0,1,3
2025-04-25,4,Milk,Azadpur,60.5,63.77,0,0,0,0,0
2022-07-13,7,Onion,Daryaganj,31.56,31.63,0,0,0,1,1
2023-01-20,1,Onion,Ghazipur,35.61,39.36,0,0,0,1,2
2021-03-21,3,Tomato,Okhla,37.6,95.77,0,1,1,4,5
2025-09-18,9,Tomato,Okhla,95.85,101.43,0,0,0,4,5
2024-05-04,5,Onion,INA Market,35.49,47.9,1,0,0,1,3
2025-06-20,6,Sugar,Ghazipur,45.76,101.61,0,1,1,3,2
2024-08-01,8,Onion,Rohini,35.44,37.07,0,0,0,1,6
2022-04-02,4,Sugar,Keshopur,45.5,46.02,0,0,0,3,4
2024-06-09,6,Milk,INA Market,64.32,76.67,1,0,0,0,3
2025-10-05,10,Potato,Rohini,23.81,25.54,0,0,0,2,6
2024-01-21,1,Milk,INA Market,60.46,65.15,0,0,0,0,3
2024-04-13,4,Tomato,Ghazipur,38.31,71.94,0,0,1,4,2
2024-01-16,1,Milk,Okhla,72.02,72.84,0,0,0,0,5
2024-02-23,2,Tomato,Azadpur,39.8,47.23,0,1,0,4,0
2022-12-11,12,Milk,Keshopur,62.75,69.69,0,0,0,0,4
2022-11-25,11,Milk,Okhla,64.35,68.16,0,0,0,0,5
2025-03-13,3,Onion,Keshopur,37.2,39.36,0,0,0,1,4
2022-06-21,6,Sugar,Rohini,46.47,49.11,0,0,0,3,6
2025-08-25,8,Milk,Okhla,67.87,68.09,0,0,0,0,5
2023-08-21,8,Onion,Okhla,35.15,39.34,0,0,0,1,5
2023-02-14,2,Milk,Azadpur,72.16,77.09,0,0,0,0,0
2023-07-20,7,Potato,Daryaganj,24.23,25.76,0,0,0,2,1
2023-10-03,10,Milk,Rohini,62.77,63.41,0,0,0,0,6
2023-10-06,10,Sugar,INA Market,40.71,42.63,0,0,0,3,3
2022-10-31,10,Sugar,Okhla,46.89,51.6,0,0,0,3,5
2022-10-04,10,Milk,INA Market,67.07,112.38,0,1,1,0,3
2021-06-15,6,Tomato,Rohini,42.4,100.31,0,0,1,4,6
2022-12-26,12,Milk,Okhla,67.97,72.0,1,0,0,0,5
2023-05-09,5,Onion,Ghazipur,38.01,39.53,0,0,0,1,2
2023-10-17,10,Sugar,Azadpur,39.86,40.45,1,0,0,3,0
2022-09-21,9,Sugar,Rohini,40.19,42.09,1,0,0,3,6
2021-01-05,1,Potato,Daryaganj,24.9,27.92,0,0,0,2,1
2021-05-30,5,Onion,Rohini,33.35,37.45,0,0,0,1,6
2025-09-05,9,Milk,INA Market,64.27,67.1,0,0,0,0,3
2021-02-23,2,Potato,INA Market,24.38,26.03,0,0,0,2,3
2021-02-06,2,Tomato,Okhla,36.49,37.95,0,0,0,4,5
2022-07-23,7,Milk,Azadpur,59.66,64.56,0,0,0,0,0
2023-01-08,1,Sugar,INA Market,44.24,117.34,0,0,1,3,3
2025-04-07,4,Potato,Daryaganj,24.15,68.07,0,0,1,2,1
2022-06-05,6,Potato,Keshopur,22.55,22.69,0,0,0,2,4
2022-06-16,6,Onion,INA Market,36.5,37.36,1,0,0,1,3
2022-08-08,8,Milk,Daryaganj,59.94,68.79,0,0,0,0,1
2023-12-10,12,Potato,INA Market,23.42,26.52,0,0,0,2,3
2022-12-16,12,Potato,Keshopur,25.31,28.41,0,0,0,2,4
2021-08-13,8,Potato,Daryaganj,23.45,59.58,1,0,1,2,1
2024-07-26,7,Onion,Okhla,35.82,66.07,0,0,1,1,5
2023-11-15,11,Tomato,Keshopur,43.9,55.27,1,0,0,4,4
2023-10-24,10,Potato,INA Market,23.04,49.1,0,0,1,2,3
2022-09-22,9,Sugar,Daryaganj,41.36,44.3,0,0,0,3,1
2024-03-06,3,Tomato,Okhla,36.74,37.63,0,0,0,4,5
2024-02-26,2,Sugar,Keshopur,41.03,41.83,0,0,0,3,4
2022-07-07,7,Onion,INA Market,32.96,35.6,0,0,0,1,3
2023-03-02,3,Milk,Okhla,72.51,216.9,0,0,1,0,5
2024-04-12,4,Milk,Ghazipur,61.52,69.62,0,0,0,0,2
2022-09-26,9,Tomato,Keshopur,101.67,114.94,0,0,0,4,4
2024-10-20,10,Sugar,Keshopur,40.47,44.66,0,0,0,3,4
2024-08-20,8,Onion,Rohini,34.85,39.11,0,0,0,1,6
2022-11-09,11,Milk,Rohini,61.97,66.45,0,0,0,0,6
2021-05-26,5,Potato,Daryaganj,23.89,26.77,0,0,0,2,1
2025-06-22,6,Onion,Daryaganj,34.1,46.48,1,0,0,1,1
2025-07-04,7,Milk,Daryaganj,68.79,68.96,0,0,0,0,1
2025-10-18,10,Potato,Daryaganj,26.99,28.15,0,0,0,2,1
2022-10-14,10,Milk,Azadpur,61.49,149.45,0,0,1,0,0
2023-08-07,8,Potato,INA Market,25.0,26.45,0,0,0,2,3
2024-03-08,3,Tomato,Daryaganj,39.35,44.58,0,0,0,4,1
2022-05-31,5,Tomato,Ghazipur,43.2,44.89,1,0,0,4,2
2024-06-24,6,Potato,Ghazipur,23.85,31.59,0,1,0,2,2
2024-05-07,5,Onion,Ghazipur,37.34,69.53,0,0,1,1,2
2023-11-11,11,Milk,Ghazipur,63.73,64.45,0,0,0,0,2
2024-06-11,6,Sugar,Ghazipur,42.56,48.58,0,0,0,3,2
2022-10-21,10,Milk,Daryaganj,71.24,76.67,0,0,0,0,1
2022-08-20,8,Tomato,Azadpur,103.61,107.97,0,0,0,4,0
2025-06-06,6,Sugar,Daryaganj,45.86,51.11,0,0,0,3,1
2025-05-15,5,Milk,Okhla,72.35,82.09,0,0,0,0,5
2022-01-02,1,Tomato,Rohini,36.89,38.76,0,0,0,4,6
2023-12-06,12,Sugar,INA Market,43.42,48.35,0,0,0,3,3
2024-05-09,5,Tomato,Keshopur,41.07,44.66,0,0,0,4,4
2021-08-28,8,Sugar,Okhla,42.25,43.34,0,0,0,3,5
2025-12-21,12,Sugar,Azadpur,44.51,49.84,0,0,0,3,0
2021-09-18,9,Milk,INA Market,69.99,78.12,0,0,0,0,3
2021-10-05,10,Milk,Azadpur,65.24,67.61,0,0,0,0,0
2023-02-03,2,Onion,INA Market,35.22,38.78,0,0,0,1,3
2023-02-07,2,Sugar,Okhla,47.73,48.13,0,0,0,3,5
2023-02-22,2,Tomato,Daryaganj,36.5,39.18,0,0,0,4,1
2021-09-09,9,Milk,Rohini,61.77,66.82,0,0,0,0,6
2024-03-24,3,Sugar,Rohini,44.94,47.44,0,0,0,3,6
2021-03-18,3,Sugar,Okhla,47.76,50.03,0,0,0,3,5
2022-08-20,8,Milk,Keshopur,60.89,66.31,0,0,0,0,4
2025-02-02,2,Tomato,Daryaganj,40.55,45.04,0,0,0,4,1
2022-08-31,8,Onion,Ghazipur,36.38,39.94,0,0,0,1,2
2025-08-18,8,Potato,Ghazipur,27.05,62.0,0,0,1,2,2
2023-08-26,8,Onion,Daryaganj,36.19,39.82,0,0,0,1,1
2025-08-30,8,Potato,Ghazipur,23.49,24.58,0,0,0,2,2
2023-07-18,7,Tomato,Okhla,103.14,105.27,0,0,0,4,5
2024-12-19,12,Sugar,Azadpur,46.92,59.77,1,0,0,3,0
2021-04-21,4,Potato,Keshopur,24.45,63.54,0,0,1,2,4
2024-07-26,7,Onion,Rohini,36.82,37.41,0,0,0,1,6
2021-07-30,7,Tomato,Ghazipur,97.33,98.68,0,0,0,4,2
2022-09-15,9,Tomato,Rohini,106.37,110.13,0,0,0,4,6
2025-05-10,5,Tomato,Ghazipur,43.85,50.05,0,0,0,4,2
2024-02-01,2,Sugar,Okhla,46.38,49.35,0,0,0,3,5
2024-08-10,8,Sugar,Keshopur,42.86,93.11,0,0,1,3,4
2025-12-13,12,Potato,Daryaganj,23.46,26.42,0,0,0,2,1
2022-10-10,10,Tomato,Azadpur,39.08,41.44,0,0,0,4,0
2021-09-26,9,Onion,INA Market,35.19,80.93,0,0,1,1,3
2024-05-31,5,Milk,Keshopur,62.86,68.88,0,0,0,0,4
2022-04-12,4,Onion,Ghazipur,32.7,33.92,0,0,0,1,2
2021-06-18,6,Onion,Okhla,36.12,39.83,0,0,0,1,5
2022-07-02,7,Onion,Rohini,34.44,90.6,1,0,1,1,6
2025-05-25,5,Tomato,Azadpur,42.73,44.53,0,0,0,4,0
2021-02-09,2,Onion,Ghazipur,38.49,52.98,1,0,0,1,2
2022-08-15,8,Sugar,Daryaganj,43.29,121.62,0,0,1,3,1
2022-07-15,7,Milk,Keshopur,71.28,78.26,0,0,0,0,4
2025-12-18,12,Sugar,Ghazipur,43.56,45.91,0,0,0,3,2
2024-05-19,5,Sugar,Keshopur,45.35,49.62,0,0,0,3,4
2025-08-09,8,Potato,Ghazipur,25.55,31.79,1,0,0,2,2
2021-02-11,2,Onion,Daryaganj,37.3,59.05,0,0,1,1,1
2022-04-17,4,Potato,Keshopur,22.6,23.74,0,0,0,2,4
2024-01-07,1,Tomato,Azadpur,41.08,43.45,0,0,0,4,0
2023-09-12,9,Potato,Okhla,24.52,31.31,1,0,0,2,5
2025-02-12,2,Tomato,INA Market,36.71,38.37,0,0,0,4,3
2025-09-20,9,Onion,Keshopur,37.36,41.22,0,0,0,1,4
2023-09-28,9,Milk,Keshopur,64.54,65.85,0,0,0,0,4
2023-05-28,5,Tomato,Okhla,43.46,45.5,0,0,0,4,5
2021-08-17,8,Potato,Okhla,26.05,28.35,0,0,0,2,5
2025-02-17,2,Onion,Okhla,35.59,39.1,0,0,0,1,5
2021-06-03,6,Potato,Okhla,24.63,25.93,0,0,0,2,5
2024-10-03,10,Onion,Daryaganj,72.98,75.16,0,0,0,1,1
2025-03-01,3,Potato,Daryaganj,25.98,26.82,0,0,0,2,1
2021-03-20,3,Potato,INA Market,24.23,49.13,0,0,1,2,3
2025-09-20,9,Milk,Azadpur,65.35,65.81,0,0,0,0,0
2023-05-02,5,Sugar,Keshopur,47.9,48.35,0,0,0,3,4
2021-05-20,5,Potato,Azadpur,24.56,26.0,0,1,0,2,0
2022-07-22,7,Milk,Okhla,64.3,66.18,0,0,0,0,5
2021-07-09,7,Onion,Keshopur,32.46,35.84,0,0,0,1,4
2022-05-03,5,Milk,Ghazipur,67.91,75.89,0,0,0,0,2
2024-01-30,1,Tomato,Keshopur,42.01,46.6,0,0,0,4,4
2023-08-18,8,Milk,Okhla,71.41,76.41,0,0,0,0,5
2022-09-06,9,Tomato,Okhla,99.72,107.71,1,0,0,4,5
2025-02-05,2,Onion,Daryaganj,34.19,78.94,0,0,1,1,1
2025-10-03,10,Onion,INA Market,68.38,175.13,0,0,1,1,3
2023-04-15,4,Milk,Rohini,71.66,79.51,0,0,0,0,6
2021-10-19,10,Milk,Keshopur,63.05,64.99,0,0,0,0,4
2025-02-07,2,Tomato,Daryaganj,40.38,45.55,0,0,0,4,1
2025-04-10,4,Sugar,INA Market,43.68,49.15,1,0,0,3,3
2022-12-04,12,Potato,Keshopur,24.13,67.98,0,0,1,2,4
2024-12-11,12,Tomato,Azadpur,42.28,122.54,0,0,1,4,0
2022-04-04,4,Tomato,Azadpur,40.54,46.33,0,0,0,4,0
2022-08-11,8,Tomato,Rohini,92.31,99.92,0,0,0,4,6
2023-03-17,3,Potato,Ghazipur,24.24,27.06,0,0,0,2,2
2025-11-27,11,Milk,INA Market,69.8,74.11,0,0,0,0,3
2023-09-28,9,Potato,Keshopur,25.49,26.44,0,0,0,2,4
2024-03-22,3,Sugar,Keshopur,45.0,49.43,0,0,0,3,4
2022-09-08,9,Tomato,Azadpur,103.8,109.88,0,1,0,4,0
2022-03-29,3,Tomato,INA Market,36.06,37.75,0,0,0,4,3
2024-10-15,10,Tomato,Rohini,40.02,42.89,0,0,0,4,6
2023-02-03,2,Milk,INA Market,70.78,95.11,1,0,0,0,3
2025-01-25,1,Onion,INA Market,37.83,51.77,1,0,0,1,3
2025-09-28,9,Milk,Azadpur,60.72,79.52,0,1,0,0,0
2023-03-06,3,Tomato,Rohini,43.37,120.05,0,0,1,4,6
2022-01-25,1,Milk,INA Market,66.83,72.35,0,0,0,0,3
2024-12-12,12,Onion,Keshopur,37.19,39.41,0,0,0,1,4
2023-09-20,9,Potato,Ghazipur,24.7,26.0,0,0,0,2,2
2021-04-02,4,Sugar,Rohini,48.02,75.26,0,0,1,3,6
2023-05-30,5,Potato,Daryaganj,27.47,55.53,0,0,1,2,1
2024-03-21,3,Potato,Rohini,25.35,27.43,0,0,0,2,6
2025-09-19,9,Potato,Rohini,23.85,57.67,1,0,1,2,6
2025-08-27,8,Onion,Azadpur,34.02,44.49,1,0,0,1,0
2022-06-15,6,Tomato,Azadpur,43.52,43.55,0,0,0,4,0
2021-10-05,10,Potato,Azadpur,23.61,25.42,0,0,0,2,0
2022-07-21,7,Potato,Daryaganj,23.15,23.2,0,0,0,2,1
2025-04-04,4,Milk,Ghazipur,70.74,166.72,0,0,1,0,2
2021-05-29,5,Onion,Keshopur,36.39,36.7,0,0,0,1,4
2021-05-10,5,Onion,Rohini,37.13,40.14,0,0,0,1,6
2025-03-01,3,Sugar,Daryaganj,45.95,51.84,0,0,0,3,1
2024-05-01,5,Milk,Okhla,67.19,68.27,0,0,0,0,5
2021-12-19,12,Milk,Keshopur,72.6,83.03,0,0,0,0,4
2023-12-05,12,Tomato,INA Market,43.17,47.73,0,0,0,4,3
2022-01-20,1,Potato,Keshopur,25.23,27.02,0,0,0,2,4
2022-02-28,2,Sugar,Rohini,45.12,48.95,0,0,0,3,6
2024-02-01,2,Sugar,Okhla,43.96,129.53,1,0,1,3,5
2023-08-04,8,Potato,Ghazipur,26.59,28.33,0,0,0,2,2
2024-07-23,7,Potato,Azadpur,24.4,27.47,0,0,0,2,0
2022-01-19,1,Potato,Rohini,24.07,25.81,0,0,0,2,6
2023-11-22,11,Milk,Ghazipur,67.45,72.52,1,0,0,0,2
2023-10-03,10,Sugar,Rohini,40.77,43.92,0,0,0,3,6
2021-04-07,4,Tomato,Rohini,37.31,76.91,0,0,1,4,6
2025-06-01,6,Onion,Ghazipur,35.43,39.78,0,0,0,1,2
2025-03-14,3,Tomato,INA Market,38.45,39.58,0,0,0,4,3
2023-07-23,7,Milk,Okhla,66.62,73.63,0,0,0,0,5
2022-10-10,10,Sugar,Ghazipur,46.72,51.33,1,0,0,3,2
2021-01-10,1,Milk,INA Market,64.88,68.76,0,0,0,0,3
2023-11-07,11,Onion,Keshopur,73.92,205.55,0,0,1,1,4
2021-10-23,10,Milk,Daryaganj,61.73,67.09,0,0,0,0,1
2023-10-29,10,Milk,Ghazipur,72.03,76.33,0,0,0,0,2
2022-09-14,9,Sugar,Ghazipur,42.59,71.02,0,0,1,3,2
2025-05-23,5,Sugar,Keshopur,45.44,62.77,1,0,0,3,4
2025-03-08,3,Potato,INA Market,26.33,26.64,0,0,0,2,3
2022-09-08,9,Potato,INA Market,24.49,27.3,0,0,0,2,3
2025-07-22,7,Sugar,Keshopur,44.87,48.86,0,0,0,3,4
2023-07-28,7,Sugar,Azadpur,41.45,47.44,0,0,0,3,0
2024-04-01,4,Potato,INA Market,24.52,25.59,0,0,0,2,3
2024-10-25,10,Milk,Daryaganj,71.81,79.39,0,0,0,0,1
2022-06-20,6,Milk,Azadpur,60.45,60.75,0,0,0,0,0
2022-10-09,10,Onion,Rohini,65.96,90.35,1,0,0,1,6
2022-06-09,6,Sugar,INA Market,41.63,48.37,0,1,0,3,3
2024-01-17,1,Potato,Keshopur,25.51,28.61,0,0,0,2,4
2024-11-27,11,Potato,Azadpur,26.75,26.85,0,0,0,2,0
2021-06-19,6,Milk,Ghazipur,69.53,75.71,0,0,0,0,2
2025-03-09,3,Potato,INA Market,26.89,30.89,0,0,0,2,3
2024-05-10,5,Tomato,INA Market,36.89,41.54,0,0,0,4,3
2024-12-20,12,Potato,INA Market,25.35,26.19,0,0,0,2,3
2025-05-28,5,Onion,Okhla,37.47,39.89,0,0,0,1,5
2022-09-22,9,Onion,Ghazipur,38.14,51.29,0,1,0,1,2
2025-08-13,8,Tomato,Azadpur,97.02,97.2,0,0,0,4,0
2021-08-10,8,Milk,Keshopur,71.65,76.58,1,0,0,0,4
2021-07-14,7,Tomato,Azadpur,95.97,101.29,0,0,0,4,0
2022-10-10,10,Onion,Daryaganj,70.33,80.77,0,0,0,1,1
2023-02-09,2,Onion,INA Market,34.81,35.75,0,0,0,1,3
2023-09-20,9,Sugar,Daryaganj,46.8,50.84,0,0,0,3,1
2024-09-04,9,Tomato,Okhla,103.93,229.23,0,0,1,4,5
2023-03-20,3,Potato,Rohini,22.62,25.33,0,0,0,2,6
2021-06-16,6,Onion,INA Market,35.1,65.57,0,1,1,1,3
2021-09-26,9,Milk,Azadpur,62.35,160.88,0,0,1,0,0
2025-08-29,8,Potato,Rohini,25.51,28.86,0,0,0,2,6
2021-03-30,3,Sugar,Keshopur,46.51,50.73,0,0,0,3,4
2022-10-23,10,Potato,Daryaganj,24.99,58.13,0,0,1,2,1
2021-04-22,4,Tomato,Okhla,38.82,52.65,1,0,0,4,5
2021-08-13,8,Sugar,Okhla,40.4,43.27,0,0,0,3,5
2025-04-21,4,Onion,Daryaganj,31.75,36.46,0,0,0,1,1
2024-11-18,11,Potato,Daryaganj,23.33,25.42,0,0,0,2,1
2025-11-04,11,Sugar,Daryaganj,47.23,139.76,0,0,1,3,1
2024-07-20,7,Milk,Keshopur,64.32,68.69,0,0,0,0,4
2023-11-05,11,Onion,Azadpur,71.47,74.77,0,0,0,1,0
2023-11-08,11,Onion,Daryaganj,73.18,73.24,0,0,0,1,1
2022-10-20,10,Onion,Rohini,64.97,70.59,0,0,0,1,6
2022-06-22,6,Potato,Rohini,26.56,27.53,0,0,0,2,6
2025-09-14,9,Milk,INA Market,62.91,179.64,0,0,1,0,3
2021-08-14,8,Tomato,Azadpur,109.94,121.6,0,0,0,4,0
2025-08-30,8,Sugar,Daryaganj,45.35,85.78,0,0,1,3,1
2023-12-30,12,Milk,Okhla,64.0,68.52,0,1,0,0,5
2025-07-03,7,Potato,Daryaganj,25.73,28.95,0,0,0,2,1
2021-06-05,6,Onion,Azadpur,36.34,87.67,1,0,1,1,0
2024-08-24,8,Potato,Rohini,24.68,25.79,0,0,0,2,6
2024-03-01,3,Onion,INA Market,35.01,38.23,0,0,0,1,3
2023-04-26,4,Milk,Rohini,60.13,68.38,0,0,0,0,6
2025-02-05,2,Onion,Okhla,34.88,35.39,0,0,0,1,5
2021-04-17,4,Tomato,Azadpur,39.76,45.6,0,0,0,4,0
2024-10-27,10,Milk,Keshopur,70.44,78.73,0,0,0,0,4
2025-07-25,7,Milk,Azadpur,69.57,87.71,1,0,0,0,0
2023-09-20,9,Sugar,Okhla,44.42,45.71,0,0,0,3,5
2022-02-27,2,Tomato,Ghazipur,37.16,58.63,1,0,1,4,2
2023-01-01,1,Sugar,Keshopur,42.75,44.64,1,0,0,3,4
2021-08-08,8,Tomato,Azadpur,107.37,297.9,0,0,1,4,0
2021-09-15,9,Onion,Okhla,38.07,109.26,0,0,1,1,5
2024-04-14,4,Tomato,Azadpur,38.02,49.72,1,0,0,4,0
2022-01-18,1,Sugar,INA Market,42.98,127.05,0,0,1,3,3
2021-10-13,10,Tomato,Rohini,42.18,47.26,0,0,0,4,6
2023-02-17,2,Tomato,INA Market,40.59,41.36,0,0,0,4,3
2021-09-30,9,Tomato,Keshopur,109.14,112.15,0,0,0,4,4
2021-08-05,8,Sugar,Keshopur,43.56,48.65,0,0,0,3,4
2025-06-24,6,Potato,Azadpur,26.63,29.68,0,0,0,2,0
2024-10-20,10,Tomato,Azadpur,40.88,44.9,0,0,0,4,0
2022-09-02,9,Milk,INA Market,70.6,73.07,0,0,0,0,3
2021-10-06,10,Milk,Rohini,69.83,124.23,0,0,1,0,6
2021-04-28,4,Tomato,Keshopur,37.61,38.06,0,0,0,4,4
2022-05-21,5,Potato,Rohini,22.78,25.47,0,0,0,2,6
2022-03-30,3,Onion,Ghazipur,38.15,38.84,0,0,0,1,2
2023-03-04,3,Sugar,Rohini,43.14,53.06,0,1,0,3,6
2021-12-20,12,Potato,Keshopur,23.77,26.65,0,0,0,2,4
2024-05-29,5,Milk,Keshopur,69.19,70.41,0,0,0,0,4
2025-08-10,8,Potato,INA Market,25.68,58.45,0,0,1,2,3
2024-10-28,10,Tomato,Daryaganj,42.71,43.82,0,0,0,4,1
2022-06-14,6,Milk,INA Market,71.59,77.57,0,0,0,0,3
2025-01-13,1,Potato,Azadpur,24.15,26.51,0,0,0,2,0
2022-01-15,1,Tomato,Keshopur,43.34,45.35,0,0,0,4,4
2022-07-26,7,Tomato,Keshopur,101.6,109.05,0,0,0,4,4
2022-05-06,5,Sugar,Keshopur,47.99,53.8,0,0,0,3,4
2023-04-19,4,Milk,Keshopur,65.32,72.42,0,0,0,0,4
2023-11-11,11,Milk,INA Market,67.39,122.66,0,0,1,0,3
2024-08-28,8,Sugar,Daryaganj,40.54,105.89,0,0,1,3,1
2024-05-21,5,Onion,Ghazipur,35.57,40.62,0,0,0,1,2
2021-06-11,6,Onion,Okhla,35.34,38.8,0,0,0,1,5
2021-03-19,3,Sugar,Keshopur,40.39,87.55,0,0,1,3,4
2021-04-08,4,Onion,Keshopur,32.52,34.8,0,0,0,1,4
2021-12-27,12,Sugar,Okhla,47.95,50.38,0,0,0,3,5
2024-03-06,3,Milk,INA Market,70.88,79.91,0,0,0,0,3
2024-11-15,11,Tomato,Rohini,36.91,40.08,0,0,0,4,6
2023-07-14,7,Tomato,Ghazipur,94.2,94.43,0,0,0,4,2
2023-05-02,5,Onion,Daryaganj,34.49,38.31,0,0,0,1,1
2024-07-25,7,Potato,Keshopur,23.16,26.05,0,0,0,2,4
2021-08-07,8,Tomato,Daryaganj,104.32,118.47,0,0,0,4,1
2022-01-10,1,Potato,Rohini,24.2,29.3,1,0,0,2,6
2025-05-17,5,Onion,Okhla,35.53,36.71,0,0,0,1,5
2021-09-06,9,Onion,Okhla,35.13,39.85,0,0,0,1,5
2021-05-24,5,Milk,Ghazipur,59.63,69.8,0,1,0,0,2
2022-09-03,9,Potato,Azadpur,26.03,29.41,0,0,0,2,0
2024-02-01,2,Sugar,Okhla,44.86,50.62,0,0,0,3,5
2021-08-02,8,Onion,Ghazipur,33.55,44.98,1,0,0,1,2
2025-04-08,4,Potato,Keshopur,22.59,25.93,0,0,0,2,4
2021-07-17,7,Milk,Azadpur,63.33,63.37,0,0,0,0,0
2022-04-02,4,Sugar,Ghazipur,42.7,43.04,0,0,0,3,2
2021-01-14,1,Onion,INA Market,37.8,40.92,0,0,0,1,3
2023-12-28,12,Onion,Ghazipur,34.62,39.72,0,0,0,1,2
2023-03-04,3,Sugar,Daryaganj,42.34,50.57,0,1,0,3,1
2022-07-26,7,Tomato,Daryaganj,99.89,101.13,0,0,0,4,1
2023-11-29,11,Sugar,Ghazipur,44.71,50.14,0,0,0,3,2
2023-03-26,3,Sugar,INA Market,45.51,49.46,0,0,0,3,3
2022-02-09,2,Tomato,Ghazipur,38.02,42.67,0,0,0,4,2
2024-04-05,4,Tomato,INA Market,41.07,46.03,0,0,0,4,3
2021-04-28,4,Tomato,Rohini,42.62,42.64,0,0,0,4,6
2024-07-14,7,Tomato,Okhla,97.01,103.49,1,0,0,4,5
2025-08-22,8,Potato,Okhla,26.3,28.05,0,0,0,2,5
2023-09-19,9,Potato,Rohini,26.86,30.87,0,0,0,2,6
2021-09-09,9,Milk,Rohini,59.81,77.29,1,0,0,0,6
2023-09-13,9,Sugar,INA Market,45.0,50.55,0,0,0,3,3
2025-07-12,7,Tomato,INA Market,106.25,121.88,1,0,0,4,3
2024-05-13,5,Potato,Daryaganj,25.64,28.93,0,1,0,2,1
2023-10-15,10,Onion,Azadpur,71.53,178.87,0,0,1,1,0
2023-07-08,7,Sugar,Daryaganj,48.03,114.19,0,0,1,3,1
2023-06-17,6,Sugar,Ghazipur,41.69,45.85,0,0,0,3,2
2024-05-01,5,Onion,Okhla,37.36,42.49,0,0,0,1,5
2021-06-07,6,Potato,Rohini,24.82,53.81,0,0,1,2,6
2021-12-06,12,Potato,Rohini,25.46,26.71,0,0,0,2,6
2021-01-03,1,Milk,Okhla,68.63,177.65,0,0,1,0,5
2024-05-28,5,Tomato,Azadpur,40.31,45.3,0,0,0,4,0
2025-11-05,11,Milk,Rohini,62.28,66.96,0,0,0,0,6
2021-10-21,10,Milk,Azadpur,68.79,76.77,0,0,0,0,0
2024-03-29,3,Onion,INA Market,37.04,38.58,0,0,0,1,3
2024-12-23,12,Sugar,Ghazipur,39.79,96.38,0,0,1,3,2
2024-03-17,3,Tomato,Azadpur,43.72,46.48,0,0,0,4,0
2021-11-23,11,Tomato,Okhla,37.95,60.51,0,0,1,4,5
2021-05-12,5,Sugar,INA Market,48.16,64.52,0,1,0,3,3
2024-07-09,7,Tomato,Azadpur,94.96,108.42,0,0,0,4,0
2021-03-16,3,Sugar,Okhla,42.58,119.01,0,0,1,3,5
2024-06-28,6,Sugar,Azadpur,41.75,45.05,0,0,0,3,0
2023-09-09,9,Milk,Azadpur,69.34,74.41,0,0,0,0,0
2023-07-26,7,Onion,Azadpur,34.43,34.66,0,0,0,1,0
2023-04-22,4,Milk,Rohini,65.25,68.25,0,0,0,0,6
2024-04-08,4,Tomato,Ghazipur,37.96,82.38,0,0,1,4,2
